index|value|clen|ws|data|validation
20441|298105|63|5|suppositional superaspiration diemaker overeasy variate entopic|43d0a32b5a693f5c6071c52c1a3cce2a2e01c51975d526801909b1b0f37ba2ed
20442|871887|65|6|unoperably satlijk outthrough hydrous dislegitimate alkide hedger|12a3e46da7a4627d3dbad4608ad44ef125356914f0e9faf4239e7e37d072f17b
20443|211585|37|3|intermeningeal aconitine dryish zesty|6133bd51dd15d10e1ddcad1302af313f52a352d10b65e69a85846d186b0c7882
20444|936056|43|4|undisclosed peteca Iroha sophy superiorship|9fe3d41c31c64b64ea71b093e9b03f6cb96499eaec86abcf51b296449a0d22ba
20445|168451|73|6|heliocentrical euchromatic mnesic seawardly febrific archpractice rapidly|04fae21996bc1512d0046031acb0164e6d71bf56a2acc82292a289e76a3cd8e7
20446|889832|81|6|despumation Westphalian magaziny perlustrator usucaption precongested referendary|982f4cf963c95d138964a27f91466b1cb86250d3f24b5dc6820d4f702bdfb24b
20447|747821|67|5|interestless dispender pictoradiogram podsolic indusiform vocimotor|430df09129ff0bd14f491d3f5e5fad99085d4f2528f4c39381213bef238955af
20448|971754|58|4|duodenectomy griseous neurectomy serfhood telephonographic|77bc120bc99bb41c4c8fa4128377e7ccc3679a5ddb3d788f6ae4e2f807563e76
20449|922308|76|6|subsidization insuperability jurator fizelyite gainspeaker kerectomy whimper|0068b320c2f6b30ecec420c3f183ff18682111a8dc86d250e6ccd38bc7659b53
20450|348934|63|5|levirate succumbency arduousness uncave venerate perfunctorious|b1ae5d44dd1871e1c866bf0f559dbf2b292d553d76ca17ea1bf3fa66b2b8401b
20451|337049|51|3|nonofficeholding succinctorium Elotherium regarnish|d99e4f3f0f1eb8dc493f3c321b56cc0448e2365b3ad7f69a761f183a9ffdfd5a
20452|828782|75|6|cankerworm fusil incongenerous Simeon dimensional fleshing isobutyraldehyde|bccca3ba0e7c80dd56ad97ab1c5da9874b017379daccf52c1b80b40a0661f494
20453|692867|66|5|lineage hemicircle misappointment flapdock pachyhymenic scissoring|cf5d12c9cc6c43ac394c6164000acada55e2e001a77687a4f8a4f4050919be42
20454|970563|39|3|smearless vestibula annunciator pulicid|4b2c25b8dc2134a050795e658f0a93c93886969e00208619ac8e5f2a579b14f0
20455|828800|39|3|supradorsal prosopon traily oligodipsia|048b8582d1b5b0ef3aa9d70694e7e699765f4196ff17fdf62e2fae5f77577afd
20456|253000|46|4|Scythize optimates soaplike paganic saccharize|6e3b05ad7a66e381d03d45f49c095d632389909c65562c38ed1411de060204e7
20457|720688|51|4|Cymbella superarseniate inseam unincarnate Mutazala|dcd8afc8bc9282510a43156d593c17cae3347b7da6591b71abf6c1a68d3e1fda
20458|362644|57|5|enheritage indurate chloroacetic Columbine doby Mariamman|218d488ee63437b152e57f13d5d237e1d9809f75fe31f04cfa9201ffe1a6b552
20459|478822|66|6|massula pedanticism ascellus fluxibility want amblypodous manyness|63ab54d46a7596c63f42e94277b98970d06ef96ca5b8571c2e3debc7ccb91e98
20460|814548|35|3|teatlike cynotherapy Chane zoogenic|bd1839b589e02fe5019e4e58f79aecc8fa1595d0bc1d3e7ee3a87a18e1465636
20461|398414|43|3|Halobates recipiomotor endura unrequalified|b60f85763e2b0a1598d1271e5aebef8bb2ffdd18a8f1a30b16e7ed941d427e2c
20462|370851|61|5|delimitative Treron cageling aetheogamous gosmore semicadence|a571cfb4352e0ce183e6ef99c52b30ea38ed6b0ce4915933ac24fc950fd9679a
20463|217117|72|5|Arminianizer uneagled pentanoic pectoriloquous alveolosubnasal solaneine|5b9c98f0d085a5f96fbdd98e258c7347b86bfdada9f06dfa7997410353396fe3
20464|566549|40|3|scaphite oakberry incremental subenfeoff|a0ccb740d7d597bd8e2f46633b2494278c50ff8f835a84d322a2d797d09526f5
20465|334971|71|6|prevalescence Hydrodictyaceae bookman Bengalic thurification behind set|1a1fd8316964f1165284ff5a33270769dd3ea96943bd4dadee3d86a71a72203a
20466|255393|57|4|schistocyte ptychopterygial inesculent depass hypochrosis|61e46d888f54be9f0a144b42e345b3f1530c06a94258b1aa80f2b1fd72c7d507
20467|799268|37|3|algorism unsectarian tibia ischialgic|595f94a2ab15e6ce542a4e48987e1ebb71cf03b7772a7b8cf656e5699611465d
20468|187309|81|6|dynamics tetraonid ideoplasty Marsupiata intestineness noncommutative puddinglike|25cee1e20f4cb505adc877671e82bbc52de4883d441b22baac5b36138cf79d91
20469|942394|45|5|souring Adelphi dewer duckboat dopester murre|e4e32c78743d565e80f112cd2f63089614cf6904b2f152ad358f4eba0cb8ad3c
20470|428071|56|6|hade Echium gool nymphwise brakeman hogrophyte bespangle|aa268b759b4bb7463cf1023cf0c1bd6e613e7e4c11b4bd6d0dff03ee77daf565
20471|519167|73|5|nonsignificance celidographer undervoltage bilinguist slatelike Arenicola|a5725c74aa9c233b73aa15d1466d38696d69aad9e9c034e37eb116c2dd6a97ed
20472|700800|61|5|mammonist naigie isopoly disauthenticate erroneously balconet|881647d192ace77b8cdfa0257fa453ef58ac8a11963ae05cbcaa40e11c40fd1c
20473|983817|44|4|undonnish parethmoid jacktan frogging loomer|0efc69345541ce185552aae594178ff0a6d2d8833ba35be3c451ac8123afa1ad
20474|514134|43|3|cadent intercoccygeal tiptail inappropriate|6768668f7e7b01fc7c636dd8c8a941d6d785c1eefc89710bebd6d096bef84c4f
20475|967764|69|6|virgate unpicked polysidedness spotlessness menacing belying bowllike|2d9ce93c517b22ce94be9c978d3045130af5bd92b24fcf89ae0c6be98b4fdeb6
20476|223983|34|3|tuberless Ortyginae Sothic turgoid|3622d0784921311865e8b1b0922598e0a3d24af61b48f1e952e6b8eb2f90d174
20477|773140|44|3|brideknot Odontoglossum harmonica curvograph|7a10fb01d0ba5a29c17c80966b47adf1f99f06dee022b294c7f7b8ab1c327661
20478|893988|38|3|ambidextrous unsliced subadditive Rudy|9a4c25709d357664579f4fb39cd696087d65033e348bd210f144a583e3e3733e
20479|273294|55|4|microbiosis biotype conclamant epicondylar medialkaline|6f81c6c9f8637e8bdb29c2a3c3fa903bfbed45b43d9f580d72aa1c2c5b9f3794
20480|116960|53|5|Bardolphian chelophore bog photology lightless Marvin|334fc1766c3241837030ac55714462238e4eb61977498d76855d5a2eb3eda69b
20481|408346|47|4|allonymous vermicle Petroselinum Naharvali sapo|855650d70304f6c05fbc0c910fb23dd58200dd8ec5050bbf7b1d05038fe9b012
20482|914311|41|3|borofluoride leucogenic figulated calcite|678da9184f0717a7f2439ca1308b0333cbbef5b54f49fa4fdfdb9141ef260b4c
20483|152199|64|5|pittacal pyodermatitis bactriticone hissproof fulgurous atropous|1f454373b44ef85954e1dd16882a2680ad7313d9d500f05aef2fd46a59900b80
20484|273292|38|3|statefully freelovism rollerer Xicaque|058070edb966b11a15c9d0a3ba5ddf04bb996ffb6f542ae3c79cf951b2a725ba
20485|603169|61|4|murrina condescensiveness snaggletooth novodamus nonstainable|3e37c969240156237cbe5c3bd60da6fdb08c7e15859fd3a6455e55c3a55fd145
20486|504932|45|4|gavelkind guze hunkerous Lombardesque roofman|1ce3ca9d874636e20f296694ffff6bca55108b54592d3b377437ca80180179f2
20487|113729|46|4|triparted rephrase hidage skildfel cystatrophy|0fd7941a2291f16645f93043221d0a8db366aae396197c8dbe970b5ebff77d66
20488|149958|83|6|peneplanation omnicompetence nonexclusive remediation urotoxin dasymeter Pythonissa|3602797a4f0f03457e3640cad14db5571c44f7e0751de3ff01ad8bd94ae4c85f
20489|937450|65|5|damewort speechmaking dispersoidology sheepy deanimalize luckless|e22627f5eea89b28c9d2f1b1d878a833b16ffe93b1e7bb48112be22deff25a68
20490|162497|47|3|shrillish cystocele albuminiferous suspiciously|9ffd35b4cfe0648014d0d50eaa43595b32f2ec06095d034168bdb6817e8cb2a1
20491|607622|54|5|monocot redistiller tailpipe turbofan sociality Breton|e52e648e8692ecc7c45625617ce73d87f03fe141c5047369546a12b1886a2c5b
20492|730490|31|3|womanism jacent forsaker mislay|faddb0a4048ebc3b13e992f06f3d3001beb1d3406890986df0e9c1052abbc654
20493|511505|44|3|didromy rationalism Philistinism oologically|24b7646ca4dc866bc0ab2edecf62e6c473592beed2c0bcb8b679ed883b718c72
20494|649090|40|3|underbishop induciae brotherly Heritiera|49895a22f35d2b809bcc77378b217e109ef82fcf0c837cef344a11af10f829b4
20495|214865|53|4|crumblet doomstead langbeinite accidentalness aplenty|c739af937c0efb8de54a3fca625f2c20131217022e16a08716af82321b60aed4
20496|560680|32|3|pickerelweed ilia requalify boof|99c5efd03efeaa3a4d7382894ea243071fe53ca7400cd35bc1856e06e25525b3
20497|826864|48|5|sera vandalish rotula spring Fulicinae Tripylaea|06f265111a8b1f8a94c3a8fca937418a3fd8298116670200e019b2cb841b4bb1
20498|347357|62|4|stylopharyngeus interpretability antirealism esere improcreant|2b9f170b4c6f24abb289e06e0fb57818fd5f276429bdeac6cd274acc897f4437
20499|407552|39|3|Lennoaceae merse extendedness sublunary|163769194a91ea7a4b98d5893d988ee1210f8f883f762d0737a4402dc305c7db
20500|943531|71|6|permutableness culver Faventine humhum forbid imbricately explanatorily|609ce937cf045ed85d5835542e27ecf9b000fe824cbaf28054fe3c26cb21abad
20501|757090|67|6|tineid Cowperian assegai hydracrylic stosston Peramelidae finickily|e40d51235f18893c278a03dc784162ccf1e12ef9d5d643a4bcf5feac0035ac64
20502|892320|63|5|hydrophoby Sorbish Tragulidae inaesthetic noxiously surpassable|6018c61fd5bd0511800cd44c0ab1fcbdda85b34ae9bf93928513e9b26f94a858
20503|304591|37|3|godless alluvious buttermaking pliers|29f22b8ccafc23f55f178dca9604d1502934b6ec08832f1401627883b301a88e
20504|754416|71|5|uncorruptedness Picramnia Tanya traditores corneosclerotic transcension|25f8dedc87a9423324fb616710ae77b778e9df5b04211c4b4acee7672e39ce26
20505|932572|53|4|gradationately unzealousness Space minnesong slagging|70063369b21efb80d14d4129da57faa29f18ae828de80a0eedd15201938149ab
20506|606163|88|6|irrelatively xanthoproteinic Gyrophoraceous catoptrite maturely brachygnathia coralberry|a92047b01ec97145a949a6508ac633a7f751d5baaf3e6adde0a6eee7370d0a1a
20507|812202|75|6|saddle bafflement uroazotometer glycide traumatology unactivated forkedness|3ffe32dfffd83ea37f57c846aa54b7b150b29b099e4c284205a33a3800cff058
20508|536795|35|3|pluripara semicircle bescent rissel|e2195a91358a9938a8fc1cd06029748048547ce5d4a680ff2dfd4d9572566874
20509|536494|81|6|catacromyodian trinklet pharisaically snuff parotidean underhandedness hispanidad|0b6da130334417dd734899573de329834984245ab72adc5b55b5d800a8c24063
20510|786538|44|4|lunacy pegmatitic linguist alpinely iterance|14750e6cb31de61db48c5154e247a7b1ab1f71c0e7ec45fce52c9a05b66bfaad
20511|243853|54|3|operand cameralistic micropaleontology disquisitionary|768109ec7adff3ff741a1e6f6cdd89f053b0f97dde92ccdae8f6b6316035df08
20512|461653|61|4|multipartite yearnful ornithogeographic unsiccated isolatedly|654d13f4ae267a8355504ce97ce694293a9091f84d09c10c64c9316c0111891c
20513|617065|25|3|indicant ectopy Pat callo|6c99e1786f76df07062cecf9bed7e23b16cb9702d9a49e4bbc004ea8a72fc20d
20514|692970|74|6|uninquired praelectress spanglet Polabian beaupere outwring unavowableness|29f28b95312e67c1b6396ed1280b30bb696c5ede9a21ff5eb47f5d9223686372
20515|335680|53|5|Livian unfondness kitish Tartarian denicotinize cumbu|ce2469b319f1412ca897957c1fa6aa732e5c9f175cbe09780308898add5148d0
20516|416262|52|3|sectarianize consultatory photoionization ministrant|db7c56b2ed61561e5a5edc7b3fd0cfc00440e1e92e2d35326b6e6923f8c75a40
20517|948254|53|5|amberite shrimpfish Nathanael cleverishly unsnib lash|1b508ef56ab651cc3dc779b2c10c0c27d462c31b40f44792bebb2fb1a71cf3c1
20518|140494|47|4|teaseable hungerer obclavate animikite hymenium|ed1d53e1c8ced337a034850632f714fd3a5e0e7ba00ea07108b9f8cc61ab6829
20519|324328|53|3|mesoperiodic Meditrinalia histopathological apologist|ffcbe7be387cedc338d2e1754a977fa8e2d78791cc7f9f22f0ee428cd14a08ff
20520|453594|74|6|Pincian reguli erythrismal nonpayment precisionism gnathophorous goustrous|223ed222e31e8714ccde59fef537d65eba425fc3a39231de2f9030bb0e75b37b
20521|370202|46|5|Megarhyssa sibyl reverable pal jumbler tinkler|4359d4dd767950ea8667247c2fae9fc5b221c8732387a4211cfa97f8a26ef0c0
20522|430124|59|4|scleroblastemic synpelmous Lissotriches tetracid interparty|1ceb4547a697c5225e5125ea12d2a1198626516163d41c796ba6650220f3295e
20523|766274|65|4|antonomasia Zoroastrianism recommender prolegomenary gastrelcosis|f383efbadb8fa9f7391dca84c55ac5a73710a20a9055e3046a02bec2943e518c
20524|924202|47|4|hisn araphorostic telephoner invoke paleoethnic|7f61f3cca9dac6c9d4c60079e2b917d95b3b2f7514027d5da64658c44fd5a7a4
20525|317653|39|3|Achomawi workpan defacement proliferous|f0d325e361eb555ce4d15828eedd5639bdd16ed30dbc287ab1983dbf701b14b2
20526|969638|39|3|circumfuse defensor invocate filamented|3879a4f74c8dbcc43e917bbf0efacaa224fa17174fee029d8028b8b4f97409a1
20527|242325|47|3|reallow abdominocystic intolerating dutiability|7fa9072f0708592848810077283d5c3f1c894e4c839d0c7215057ca983d2d379
20528|200535|41|5|outtear peppery Octans Ghent butt sexfoil|383a728c38b33f4964dbbaed7bd035480f89cc111855bfca82f41471a5db688b
20529|547242|60|5|reventure serolactescent durra regent complementary Bryaceae|ee27219f0dfd7813d556b82847f8c3f61da9b52a6cf8f6958fd1850cecb1bac7
20530|170762|67|6|almuce liguliform deflex disimagine compendiousness fretum outcurve|92b4e29fd5290b0f283f7606ecd19b1dff09be72044fd90839aed6bda8428140
20531|456388|36|3|urolagnia grutten vigilation umbella|d5328a6ebbb96c0a499166d8c006172d6e444b5e0ed46c971149f948bce3938e
20532|948496|37|3|dugong spellproof judgment intervocal|8a8dcec4fc08cfa59fc9066605c1f85466000b6c06fe7a693c3741759978a914
20533|518196|74|5|cardiology uletic ophthalmiatrics infeminine electroencephalogram bulblike|b65eef58e2728afbde9b0cff632e6e88414f3e3a4fe25465948bf3613a9c7e73
20534|490815|63|5|usurpment rashly foundational lignocellulose scrolly cenotaphic|78beea7f0031c218f1dad6d09d0b512e4bf00cce67bbceb604c1ccf470a0e0d6
20535|763879|41|4|myocomma frack tabulator cassolette motif|aa484740d19fc27056942931875ab25a1ff45126f1ee31bc843c34323148b676
20536|314258|43|4|anagrams lyrically reposal stileman atelier|98ea3b896e143201c0d4f8705e8f1c4a44e77e796193020d3c913d595792ff16
20537|772099|68|5|quotennial intervenular ruggedness remasticate executancy dichotomic|da1b4ac654923f6d617a6b9c6604f1a95a6fa9416fe859b559b6fa9bdbe309cf
20538|359285|42|4|toastiness prosody algorist yowie saxonite|fae7e1da6035d850f811bffee775d7786da59af6191366531a394abde19b138b
20539|831361|71|5|ambeer suprastandard misresemblance fightable anconagra forepredicament|9cedf39c8b67f2960151102cfc15b26bd148f9e508196f75c8c17368170933f7
20540|146599|52|4|gritrock fantasy unglamorous mediumization captainry|c072e5efa94411ac796108edcc5155d43766b446102ab204c57691bdce862d37
20541|746843|78|5|parthenocarpically promptitude predicator counteraverment understocking nallah|d1b5c6a09cba96fafbce02c7283e2d87b57dfd5a06de3af698ffec4c4670a8af
20542|132156|48|5|nobody tetract craneway midriff tiza explosively|7fa69318590d618510c986fe92b9766cee3a55d1f272b537ebd502f7d3c8ecb5
20543|363637|61|5|pyrophanite facinorousness repew thuggism maidenlike Michelle|b337cf2072130b3ca419f16728e0d66593f87ec681f9515a4f5d06028d11d422
20544|833631|54|4|acetonate uncommingled Coccosteus cynipid centraxonial|70bb3fdc9e4b5c1f6d25d37fedb6e9f2222b34a735553a0aabf00f8a36a23785
20545|260839|60|5|middy osphyocele thicketful diagnostician zoophoric bijugate|c2308078703d34961dfcdb27889e9ecb52260bd88d0e17d047828c62a56831a5
20546|616145|49|4|underwooded Bartsia unegoist Aldebaran Santalales|b9e129c6393579a68bd225aa717f9a1ca2ed0c166f61fdbf5ee9c8b80f078f51
20547|567438|78|6|hemautographic semifusion hornwood coherald densimetrically reassail globulose|b8ec7a09ed36018891bbccdc20e9c6f5c68be60497134abd589f0e3c08c4f7bd
20548|260704|48|4|tailorcraft emargination reobserve zoid capshore|ce2b6a9d0497e23e61d893f56821d6ea2d18acf23bf4c27f1af63144f1e8f46e
20549|917959|79|6|infrastapedial ug attachment pulldoo harvestbug pseudodysentery undergamekeeper|ed247af871aeac5a600496e165dbf8603edc6521503cc8e3ff91c5c797bade6e
20550|867124|45|4|gastralgia review hushion discrepate bitthead|92e916e1825c9d1a9d49c91b508170c40e2e41f0d0cdb9881d50b5f7f62a8da0
20551|818367|43|3|yaje nontelegraphic hypersaintly chevesaile|889018e0da21367952523dfa7488f26bcb9399a16cd5b747fbd5ad43a48a515a
20552|826314|56|4|boasting hyothere recognizable unapproaching disminister|fcfd0b54a8f0b22242149613d8614d679c8b4e1d836cb0c3ca255e293a2cecf4
20553|401022|54|4|sportable zoomorphic thanehood wraggle heterophemistic|94f8b1a622c3a9075aafe3a0e35356c47c17ecb50e0668541b54715a00eb2c45
20554|986101|58|4|tegulated lecanoscopy unstubbed pardonmonger alongshoreman|adae0e7a87cc807168fa162ed7d650cb3aa5ceaf4e03d6f750d2ad074d401a4f
20555|907066|68|5|thalassinid cowheel unshingled tauriferous unhazardousness extremely|752c812573e4773f2b812f100104907f34d7edc77b56b09b659421bf13edd66a
20556|982834|55|5|abusee supercanopy macrotia hygieist wistfully advanced|35cf9195af56443ba5df29b04fe81a212b8e9bd77957f0eebe9614aef892b781
20557|766502|80|6|preinaugurate enteroepiplocele baddeleyite opacous peptizable kyaung topological|420e3de8a33b4d9e958ba66927c61649b7a0addc7b23345f811abc517e5411f0
20558|324516|74|6|polytype underventilation unconscientious philocubist tormen askant yakalo|8eb7c255cfd24f51d4aa0bd378ca71ef8bd2d6169533a54d092a3e1e2ef833b4
20559|262508|76|6|carpomania orientate consumptible bromoiodism morosis substandard Conorhinus|650e34c981a5bd10cfd84f1301d9418f044760a80ebdf34c2d529a21b1e418c2
20560|156980|67|5|graphostatic exasperatingly ovigenous agonied dianetics misogynical|c52b2d759c9da2611e2cfc7ef526d77f85e10508046577c2cd13feaaff400928
20561|336795|51|4|sandaled dotate Chelidosaurus nitrolamine invalidly|870e7d7a995a9875a751cd7aef383a757ffdc1c8cf5330c212237d61efa0bc05
20562|721806|49|4|Thomsonian rupie puncturer baetzner overprominent|33b70bc216b6b26e4872d11f8fdd68b3d2b9b0ef1b3c9117b895c083c1940529
20563|411594|42|3|troughful dinitro thimblemaking equisonant|5a8d0736ae1be2c5f610ea8262927ae9f76be0fe103b908dc98637acd94dfc11
20564|486757|51|5|vill swashway unportly Chuvash elementary oysterous|7c048a27dffc5c5818c8a6119932b644a73bc8c5c9efb77c55822c4dd8aafdf9
20565|856441|62|5|satyric tricarpellary underdip postpone besilver verminiferous|b5f9ea87af4da0e16de44ebfcf6d825d99e5c9cdfc6ffe28af80fca8fbe29334
20566|862554|47|4|rann unrevealable engrandizement leadwood oopod|5e1e840239cdcf5a876ab40eb3739867a89f5737cc64eb6930be581f0d70c9b8
20567|541777|43|3|arbitrement conjunctively firebolt dwarfism|f127b5510dc4fd1783ce6ce98e8a9eaf40f34884d72efb434c85c063f90c782d
20568|398112|37|3|Noachical Luo endoparasitic reoutrage|390931dbe509dbae14dd5d5eb3ef3d68779df35514c7106e98131a2931354c4b
20569|235663|65|6|bizardite convocational hodder Zyzomys nonly Lucayan Goniodoridae|41206e414f9d66b1462f2b8a2b060f8536d56d13c60217ef2509efc2e96a0fca
20570|802077|72|5|subtranslucent embrocate trophoblast bottomer gastrolith phytophylogenic|28b2af2914bbeb23b056678f2e52a6c1bffbf5877bbbccb9f7d014d562d12cae
20571|469098|60|4|resistingly neighbor flabellifoliate admirability precontemn|ff87a4dc782daf25c3214bd0264a43d2dc8515d861ca79506f560d162c28b61f
20572|633293|57|4|conima excubant lorandite undistinguishable spondylodymus|d138d5c77a0ed41586b3fb060f1e5d85af2d0125b4469e2db461c8f43bba3580
20573|504760|80|6|swilltub absurdly satisdation preimportantly ultraloyal xenophthalmia epauletted|b2f1f5c159b69ab2b7c7d8c4eeb6c0f01f7a6f1562f410513f5a52912bf9cdab
20574|272903|52|4|orthopedy mountainously pectinogen maidenly plastics|333cc5f9734a7c24088c082486313daebcef7e3de53a29a2c8045b58b05d4373
20575|937343|46|3|unadvancedness radicant martinetism micromeral|4ecece08b3c8d4edfdf6e00042e53a2efc38572b7eb5deb74f1d6fba0afd2ed6
20576|677974|66|6|semifluid besin belady Sacramentarian haff inactivation diffidence|dc278fe9357994b35624769b3f734161c393da422831325c5c6ead950a8bd897
20577|137566|72|6|hirable projectedly basswood pseudocapitulum Panamic burbly Mosasauridae|f40af3de33dd014ada2781d15c0b48bfb8a75988ea39369b0fca4b90771fabff
20578|680160|78|6|subheadwaiter seclusively interveniency abhorrible quebrachine unrich Ascanius|fc3cbbeb2493b96c5acecc7d65b530f1832067842945691d6a1a9b4cc628ea2d
20579|550394|47|4|pectinose al ranchman emigrative nonexportation|38a66b8c8891e84a5fdea87216a28aeb1cac278bac64047d4663c14429a11901
20580|601243|63|5|tympanoperiotic nodder undecisiveness starchedly wraithy sendee|89320b3393ff5bcf6cfa8e9271a49cb4ca2741a15746bf8816c55edd0fa71c25
20581|905881|50|5|moor dodkin bridemaiden Bastard furthermore oroide|309689e9ba397f482396462e4dc0df3e4cf9bf6849a667d664c7a028807750d1
20582|738876|83|6|detersiveness scarcely malmignatte acclimatable demobilization mainpernable pschent|b9fe201ab95fd6fb36ed15ec59a783248ecd717d3e6028de1168879cf5c5401a
20583|641964|60|4|peripetalous Ammonites chlorapatite renderable confessionist|c8fb553791d58567296100f0da1c6119f3bf984a31c3063ad6cfdeb0b808f790
20584|384599|58|5|wrainstave predeny pigroot backveld wearyingly bilamellate|146851df357fe4db606130d68679f68abe04d1b1226cb9ffbd9079433808d15b
20585|322790|39|3|Balak ureterectasia diatessaron Baginda|0577d5a9b5b748a0acdf949d5d1652bca1314c4ded8a052ee53d6ce901eba6e8
20586|892434|76|6|Tartarize elvanite Londonization Scandinavia Chudic prostatocystotomy staith|1908247e3eeb0151448ee7ef13ee1bbb6e761cde671cc03cb8d253c255604d15
20587|204986|54|5|monobutyrin Thomite uncheery disbudder arrangeable bee|340f9a1019bae789ee1572dece80e79dbf332a7d887c15f2bbe517a6a0da7489
20588|685941|58|5|Beltane routinary aphicide anthropomorphic sneath measurer|a799e0e9105dd0ae44d4a8b0c00eea369602764b96a7e229fedaaf97d0eef329
20589|667478|47|4|pentavalency stylishly outbrave retouching akia|757d77d0462fe8cba0997201b66ced4befab9d0742e0bad000a39ab4c1af5da1
20590|197175|40|3|Saratoga euornithic Mohammedanize starty|d39b7ff2b69c6e51c6438b489137ec9daca79457a57db315980cbb8fd30751ea
20591|852439|33|3|taxi conferval hillwoman drengage|dc39095896811c8f4c3cab21ea5947a1d9a1fa94da78a5016131866dc12c7214
20592|876745|44|3|margarodite unwatery gim introconvertibility|f282e5baa849e990867adb577d60e302ae7318b9413ce585fc4ade411655d461
20593|999949|71|6|cormidium dilettanteish gunsman peatery rufous vorticularly annunciable|ee885b45d6c15db6ef7a186498a10f6a75b9a79d35651f665736d605a655f16c
20594|174181|78|6|assailer hypercathartic canette Frances Dionysiacal digressiveness spiniferous|c01d58c6504dd9d14b1d3c34e2bbaeaa0467b872848e812acfa5d4c2620a9a0b
20595|473556|71|6|millpond acetaldehyde scourfish tarsus jubilatory officialize Thomistic|54404dfdd1e2187297fd516d2f81747b863b9ab53209474e926fbe9a75f36a06
20596|699695|40|3|steatopygia plap truepenny individuative|c524242dcde53db9025712d362b5243d85be73049bf061dd8b9f942517ee61e6
20597|282582|70|5|Maumee protorosaurian crookshouldered jocoseriosity transportee rounce|0fbf02c0c391d4f7a3bfb30ca1e15b8e3ed4e9b36561a7747454f1b38c9c4dcc
20598|683457|47|3|sambuk unexcusably testamentarily individuative|5227c8c40d17ee84582ea0993ed1e829b3cf72948cbc1b1bd9bd44307f7dcce3
20599|162879|66|6|biwa metatarsal unbehaving physics Dagmar uncorrelated mistakingly|b667fbd7c120316582472fc83f94a817eab7a86c8367a0ad8096fa4785eaf4fa
20600|990906|38|3|Stercoranist cosegment Dasya frontward|546fad9a1955087221cf80233827fb49a17a10e5bde0a792cb896584484ed15d
20601|130982|72|6|snails indeliberately Anthribidae theohuman disillusion volcanian morvin|54529790d6ac3f77534f9d11669723690b095f6af60f87fe24e73b56a762ed63
20602|266252|74|6|superinundation boundness sublevel absurdity breccia sawdustlike eisegesis|e26f33c6e86bfa5885e5f913ccb3240f7bf2186b7c7a6968414d7db79dd73490
20603|919707|53|3|preacutely ichthyodorulite plicately corneocalcareous|27219035475fa637750a701ad6dbe4369c860413f39a31c6e33afc3eb910d7ec
20604|287574|69|6|playwork unteaming resize bladder endochorion unproportion sneezewort|7b87e6ddf2587e6ebb88ef618d0d62a9d6dfa10f3f04c14bf22fada23f256a3a
20605|996395|74|6|oversubscription bade drunken regressionist combinatorial tortuously snaps|bcd244f0e3b007ca79b752f36b89e799acbcd6d322e2d56b930a6d80e9d0f117
20606|677773|43|3|ovispermary omber rejuvenesce unfailingness|34e81cb84f00be58d5d9cfc4e841e584446c2dbd035062f5c9020762a2ebe163
20607|911640|55|4|Chrysophyllum philhippic dioptrometry salvarsan checker|4e3e7a36ff87187f9f8804b8566523003a76547a21e146415798a9c5938a5f62
20608|136919|47|4|impectinate outthrob whaly trierarchal misatone|6afa44f9f4a45372d675e74d17ce392302ecd3b77b1e6d35486a8514ca766fcc
20609|801682|38|3|paraclete Ionic dolichoblond Xiphydria|e07ed7d16b46b76a8b10ad850b8593226a6476c0dca1d557b60bafe28cb8295f
20610|468962|47|4|alitrunk extramarginal Biham calelectrical bail|a3933bf7db44245b20c8fd9a96cfffd6cb9173980eba431e21a5aad0ab967c15
20611|414852|57|6|Allium rework motorize mennom reimmerge Jatulian lashlite|ec82db67cb336773e84ff29f769bc2b828c8cd76366d2e651006bec73dbeaff6
20612|616684|36|3|Rheidae axion biopyribole unapprised|d933a50c738b201af33398c0727a71d5274abb8b081b12bc6147aa7952c74324
20613|423252|53|4|keratoconus prelature bicipitous momental circumciser|ac243ccfaaa6604461ada9944977ec8da2b739a0bbbabdabec003bfb277454de
20614|617531|57|5|manesheet pervagate unburdened indeedy Cunarder cigarette|d521cec92ce03b01eaa3f37075e68c1a77be2da427923cb91e133580516b3c6e
20615|847418|85|6|dimorphic azophenetole banzai unpracticalness supranaturalistic rescissible columbium|0e1a948923051ce935c35497d13d5afb6f3fc6a29491a3d1c72bffba0d7d2663
20616|679792|56|5|ethnize nimbly antecedently carbamido hexapla xerodermic|c51dff485f9abc1251f42a7f4a18e8685de16312445c3ea8efd115e6c8428046
20617|423023|70|6|Hystricidae cardiopathic opinionable path revie nonfeatured bobierrite|81d4e46e7aad053d977d7988c408f18cb880ea005c9fe51e321012dd310c7fa7
20618|244263|49|4|calorimotor cochineal theomania spinel clammyweed|286e114b4c87392046c949554d2673f619fd77c0f3fc2f18ca9076bd088b2676
20619|215526|46|4|uricaemia plenilunary conveth nondiagonal teju|447ca610654d2ae5156e9b80d97a03386de26b083f8e2a18e759daf9933060bb
20620|208614|79|5|proposal unpainstaking ununderstanding inexhaustedly prevaluation somatognostic|f342f9e7e4a805092260600de930ababeb5bed926e79305f517e9132b6b81833
20621|978127|68|6|blindfold thymus coling forefeel polychroism unadvancedly blissfully|1f0b30ac738a0c3e590a94fedb956d5ee294d96ad176a69f1c48122951599865
