sequence|TLEN|data-a|data-b|validation
802|23|hallucination|continence|2b33885a47ba77f05e162a27a0479abcfa72873bc0c7fc0f741af508e050530d
803|20|flaxwench|deepmouthed|0d89e12cfcf8dc7102f9e015c884b6d7b196d0636ecf98bbdd9f0b78c6b20c4b
804|18|thwack|Schistocerca|4a306b6b5e699bc8a48f8f408e16f11855721e2bd296ae4b43c23f37895319d1
805|15|circled|Chelonia|d4fc017096f752d292702b4bd0b18b7f71f68f27c52ae2b0032b77ebbe6921f4
806|14|paragogic|Eurus|98d3dd2dbd642ab778d295f0332df013b20a4aea5e4daed865bd484a220e1aa2
807|18|nonhydrogenous|tawn|9ef0b057a0e00a759379f4765c37e68054210b7305de1fa2b45ac080e18a8822
808|17|mercaptol|marchman|8aef65bffb6a19362ef7f1fd7e9b5879d57320f3292df7a746caaf3c47d070d5
809|15|Coraciae|benmost|5cfa2469eef784d5a61fb2762412d16be367bf02b2bec2b361ac48534db6c413
810|22|reshingle|materialistic|c1da60b5304aa93cc16b1c13ca46b2f1695f38bf16a6e7afa73c99c48505a524
811|13|Rivularia|unal|772187713ea7915118ebb059441bf3ff65fa05353d3c154263c450a285fef89f
812|33|ophthalmodiastimeter|uninterrupted|af1ea19b73b554aa67f347bc46d54768d7db9c352aa4d82ab9b0f78f95b819d6
813|24|intralaryngeal|evenhanded|cc5af4f6a008d9c34cd4494068d0b0a512356b6e89922d222eba3b13b4705d92
814|17|unbuoyant|fundungi|f2733b1fa33d6dbaf9aa1e7f8b19cef7a58b7fd7f4acaaaa1bac1e24f0c60c0c
815|19|informational|ungird|cef891a70cade82100e364d7865f751911d7310c4e4e20cc0f48ecc02b0bb613
816|17|quadrille|talmouse|e6fd362869d6f2266213f0b682af6c943913e4558513ddf45788c98cb8558ebc
817|17|flyspeck|ozokerite|be27abe76bbac679ba047443796e30d718ab574f1b2827b691a9f24547c572b1
818|24|postrostral|undiscomfited|7c6c5d3001a96b3eb61a4d2536daab314b7c107ce702f51b28d355a7e9a1dc6c
819|25|mellifluousness|importance|ff34d839826667e601f37b635f7b2a4c9c7ab11ee5944ea9ee30be7bc2bd9cab
820|16|forevermore|abrim|de666339435220a748f209d4e46af235bfd54a1a879dfc862057448bb66ff003
821|20|untribal|haemorrhagic|84c887d299b68b47d0cc429bb18c49cff99fea4788b3af5cdda15b634c48c3e8
822|25|haustellate|Hoplonemertini|ed7d676bf6e35bed105e5158ea60782bf7dce42de42f7ce8f266e8e5e2e81fe7
823|20|enginelike|Tangaridae|96cbf3d25f4cd97b3d90812ea5464e1e9afea932e4748a7334821ecfd7d89a1a
824|17|glareous|jellyleaf|a5657efba5ec4d623066489f50e21587a48debac5a3d77fbd05422dc7a7e9412
825|17|Paeonian|cliquedom|0b9d46b896d42d961b0b3db04cb8f3fda99c8d3722b37004d0a6ed1ee9d0b406
826|12|Teneriffe|ego|a8f1c905864f208e4f2ca484ba7a20648cd75ed2707989c306343e4b52c28c95
827|17|balaenid|Knoxville|f8b461d61d6b3705fa922a54552e7ca176ef3bed44ce964dc77955ec4962eda8
828|15|convolve|victrix|7fd560548dcb26c4e2ec9b81964ce1acf865b6045d582b2edaa3048545bb9621
829|35|antianthropocentric|countercriticism|4f925edd52ed2353d5d2a1df9a4fed4947ebaa6a7f08b0c354c1894d001cfa23
830|26|dacryohelcosis|onychophoran|d84be64319400bdb66293a071bfd2d58cedc98af535a928bb4f2db946d434ea4
831|13|frammit|Gibson|f981b52515629dec0afb2f4d277b5ec97bb6c105b27e4b5fd45b170d504d727a
832|18|squashberry|corncob|504fea5755e6fa6a9e08e05643202023a7d60a17c6a0b38dbf986f83896b2a6d
833|23|unexpressedly|evincement|9a06c8b7e0839ef3bf5ca823fd64e72bdefb5aedc6f222ac2d9cca1f0da10bec
834|16|Tashnagist|argosy|96bc1a97ae896c839d77ea4a1b5fc899f64b15774265cd311f24d58ad281b1ed
835|18|czaric|astigmometry|4b77b8b77cfaad0aef9f7c3fc310b3599a41232dcdee1e5403aaf4f5d8a786c4
836|18|overleer|monoousian|9c305ffb9f2d91b775e7be9a5fcd0eb24d58c68de8ffe0f581956a58d24b05a2
837|18|Savannah|alienation|3f8d4f858fa7b64ff0bdc4949415f2356835a44255d657cf2469ebaf7bd3de3b
838|16|breekless|silphid|fbab50347336463d0302959473d51c700939259bd099541b6ed08956941ac5d6
839|21|misinterment|turcopole|317ed0fb940b5b7ded24d90f338b4e2d3d9c1e06c1c6d48d15c4941f2d32bfa6
840|19|supraordinate|modern|0b35a6192c71aa00b3b6586a90f51b7012e58dedbbf7c7b36129f67cdbceaefe
841|19|Mandibulata|underorb|a049521e22039c9326877d35868d4534ca818d3737881293a6415f8f7c6c0c84
842|24|splanchnography|wheelbird|087a05d0c234069a2e4a07f5a46b8380f029a14bb619c4822e387bd2557a1550
843|26|Saxonism|papuloerythematous|c45a0e3649f7dc4542db7bd232a9d9726e4a294f5b9b93d4a476714126b911a5
844|21|generously|polynuclear|403dca79afb30a74dc65e608e95c7069da954b88876272e79cace055e8ba2516
845|19|huzz|cavalierishness|9ef0028908e1e96d78613d322e7b0db415f92dafdbfc7368f2a3f87c99ac9ee2
846|20|caddishness|Rhodamine|f2879a56279249e50edb0ce8dbc2716deac82864481fed4944acc7ebfc458c0a
847|21|contents|ironheartedly|edcef8311a8ef0fe4620f36c9be7aba387152f3f0db29e3c188f39f2b276b48f
848|21|timothy|Epidermophyton|d10154df8f5816f0d2efbe52df4df31f1624851dafce1785e5ad2522d9baa943
849|26|uninterpleaded|quercivorous|315e65acad216df165aae188b2d2da6d17498bcf3c3eb619f1ae4aa1e11b9199
850|18|glassworker|Sinitic|b5bbb6f109ea88988a9fb213f8ab64838d948cf621ffd312bd21ac928089efaa
851|17|Suttapitaka|hatter|032fd32f7f45d2d5b6e9f65a05a5a06d212aef5c6a66385db07b6552897105c2
852|16|anenterous|Maumee|a1c6cb905f939e4f083b4f1dd0a1e5c0d041d7e51479ebde24fa4016d98c15ee
853|26|hemihypesthesia|herschelite|5ac25399ce5c7a633f094143902cdd130cf7e651859d2c596e218fa27587e0d2
854|18|dextrinate|Hinayana|01460ee24759f6561316d35efb3eace3b0eb68eb2eb056b0c423b7d67c0ba3b7
855|15|fegary|cockfight|5060c772f6b59efcfdbc2417fbb25c3171da64ca43341fa8ef161f015ad57b5c
856|24|interruptively|incomeless|69c7eb5dbc84a98009f4c9633b634c56ec3b91f2458122b068e7053b146639c7
857|27|microgonidium|nondecalcified|ea1d3968a315fdb8f602dbd5cca1d7b43aba729059c736d974da2c23a811efe4
858|24|overnarrow|intermunicipal|8ace815f8ee85d60167b8420329a1d80a3fbaf57c1e266d02d0e86081f84ba7c
859|17|royalty|prosaicism|6d0ada1ac5fd28bbb326cc45a10ab998ca8bafce7d5ad219cea09c7984e00295
860|12|burke|roanoke|25a2981143877a4e67ad76bbfc2a55c8c8e380e26c94ff5937de9d33fb5dc5c2
861|17|querent|catholicus|ed30dcfe9b85368d4b02303b47eadcf46b49fc98115b8354fbd6b372d79db255
862|17|puranic|sillometer|c768da17c3fbd6f95b4209215e0f4cd7e18dec6408ff47c509b2435b751e306e
863|12|chondrin|wuzu|bdc471b3b2b4c297a618757a4d01e07c9baf0ff544e5c97c3bcd749cd03ab801
864|17|Judah|seronegative|6bbca74097f61c61475b54de8535eaa6489cd9be55658872fe6440158394124b
865|14|electrize|givey|8d74b4ac97e886a1bb88f8d98bdfe0bda35a75318438dbc1d526d372a92ad1bf
866|15|Grecophil|unably|1f9a4afc9a11e9aa8dfe3bfd1176340c5f52975bceaa9dc110ba39d371bea779
867|25|cerebrosensorial|masterdom|2f7026e6035e1195a4878feb92cb4e41269a1945519f97f79f63594c2fa1b7fd
868|23|aldoheptose|arthrogenous|5c0f0df0df5006f85657444a1a9ab2a532669203c7ced368a7f8395fb967612d
869|16|pangenic|hyperoon|d687edf1cc648ab106630d24cf7c4b5c25dd260593c904f429e0315d5f51456f
870|20|Picuris|lichenization|541d2008fa0a94b78f15c347da7b24211b25712b19e74295a2bdec5d2fa8d4d9
871|22|spruntly|eternalization|9782ef4d2bd4f84527b6fae0387bb14f2c05dceb3916bb7133f8f150233d13da
872|18|violuric|mozambique|3d3ba52caf77ce3ba9b8ef246a99ed2f2d03cac50043ddbdf7fe61f1493ad59f
873|18|undominical|osmetic|be063db5c607fd028e56c956d2b4d8b0820e3b5a3a5979d51f00752207342896
874|17|nematoidean|byssal|c06428914de0b827b5ad0beaa3e8080924c9a8447916ccbd10a2980331d36265
875|17|curarization|Hanse|79a79e3423359e60c50222fdb55cd95c345a9457ac93211d3243a246237b4540
876|15|Conopophaga|fide|870ff6348ecfec02ad77b861e021f4ee3dcf06a79f0a8c7219ca6ed1cea5a454
877|17|duplicator|harmine|757eada4d66e8e1725084362439db6c938c8e63416f53a46c7cf5c8a608eaf3b
878|16|untaxed|Perforata|622154cf4a44388666495295da1c10bc7e5977f99f4a78301416b5c3369a274a
879|24|eichwaldite|pseudocumenyl|7a7a713a4610af8fdf65f4ac088c1b6d25978f53f965894873ea741d2b8db07b
880|17|wayaka|Veronicella|92423df931296f2991b3c2dd7c0abb53ece9013746f110f465abf378fb1fc454
881|18|rapillo|algorithmic|ed72e7cbdd64ab1a6d0adccefd1eb041b5099973190bde96fcaf67561ed8c147
882|16|teeming|tritheite|10a5ab485573c29f09a53b07c5a75b7343b96766e1dafd87899055c25f253347
883|22|powerlessness|luminance|a234dbc56e3e63e90997290d69a77f44b46469e28d755e4491336dc3ce6e0431
884|13|jaspidean|gibe|526008edf7d24936b5c9553944b0b8cab0c62917c6cee6846d38c869c8341bdc
885|13|expire|asperge|41898164a9a94c5d567876961ec2a32d6a7d8dbbcf3258b8954c5744746825b7
886|24|capparidaceous|profitless|bdad5517a634d8fafb096b633904a949b37cc0b3f5f6134fa2623878b0d4a4d6
887|24|inopportunely|epithalamic|99959dc2a49e3a553a81aafd6d0d847d564068bb74d4b1897788fccb0e01e69d
888|15|dargue|nothingly|e25133328ddaf6ce5c66001aaf621f733a1a6fc45cc069c87026b4f682373400
889|16|thelalgia|cathion|8409e2312ea37d55449345059c842bb9c3eba8ea3feeb8756db90dcf45e85561
890|17|deice|mythicalness|2fd82402eda38d27da2ea184f646e8d33471dc30b49e24b72b4a4ed7119e797d
891|11|nifling|Nile|37e0ece006a42ceb080acb82096cbff916a561a33f401800903fe85102db322e
892|22|Febronian|inflectedness|1ecf07c3eab39a43cb7a2fdc098b23106cd5968dcedc2cd3a13b99923219e035
893|18|cryptococci|benzoin|e00b0679eeef187abf5463fe4ef8284306d7b4fc84652ea8db419a76b7e8981e
894|18|chirometer|Escorial|5b52ba65a766cd8ca944851df448c25ea6ce7394f4100c2497d5f5f877c5b24a
895|22|tentaculocyst|cuneiform|9a9c9b451924274dabb0fc3aa3a8b42d786bdb6825ee930690fcd2884e0063ac
896|22|antifederalism|enervate|f93f39b4b28f8a4eafcd02627cd1e56bff2751be7ca9933d4663eaac959a5a60
897|14|gradine|sissify|fbe369361e5e5fa7c7306844ff2e45a90b2099cff7cff50c7e28c105ba7b8a0e
898|23|pachyhaemia|supernotable|254019de41037858a888d30cce23d1966a4d309d820475271f5d0637d015a5c0
899|19|Icosandria|prosiness|83485786de78546b5da4d15ff808df28431981f08612a5cced467b2f06e1c5b4
900|22|Farnovian|scrofuloderma|c579cddcf1ff483f6d9d685913105ae861568a23ee2c016e3e510e83f776d07a
901|17|heterakid|woodgrub|76c69a15498225b9ec952443b3209464c050b02fa72b5085feda18222a9ca08b
902|23|anodically|nightmarishly|c068c9c87c41d7bf7c68978af9e435582b5228a90b9cb95566599c1ba2f4a95f
903|17|immusically|preday|f57f8872b088bd8041bf7412893ea2c864c53bf12f48154f4d51c3b26b844e07
904|19|artistic|oariopathic|fbdc6704322def8ef16620a04be32ac64b7483292f281f0ac9c461acc202a480
905|21|dankishness|allylamine|041bac03a7ad42d63b229f96891ab18836b9cdaa7c9c925633440c2d9f64d83e
906|15|gulp|Pachyrhizus|c2ceaa9ede52d2d9ea2df0fa526804a927e7500a4f195b397e4a145b92e5a98e
907|21|indexically|bestowable|d8f5260df013f3bde1c75e5809a385ef4f9ff67853d1d3d5a85db43442d7fd33
908|16|outblush|tealeafy|24db6e0c4e6c1896f751b08818456bf8c5d5c9ef7e04922d5286aa56d35064d6
909|21|contumely|overpromptly|86d883bb8814123fb2dd7010966fea78ef23d288fd1afe6e706021c94258f62f
910|22|infinitieth|colocynthin|8c9f695183afd341ffe830eafa1933483936aab8517b88216e8f2bfe0858a28d
911|21|overlavish|inflamingly|7d53beeb16979b30f157f5a3c4ed4315d110dd591215cf5f01a1a90e06c092b2
912|22|Monostomata|carbolxylol|47e8ee8adbeba5b7a907913efc43aaf48312d6a372647121a31df15ff7c06a6b
913|26|Cordyline|counterconversion|794e9fe772d1c697de921893948b086c2ba3bba83371c1e1a2e5067822ceedd8
914|19|teagardeny|implanter|01719db50c18a63147e92a52c1d3a2a422e3016332acc20154d0d582803b4b61
915|23|reintegrate|inoperculate|efdb9fabb926761df307606332b5d15486ab4123f3af68dcf2a75514db9a0fc4
916|18|unbridged|intuitive|63e0f2ca933c8f5d94b021ba8de51bca634fd2609f136377c47161d4735c5e21
917|25|prosodiacally|gephyrocercy|c9939c7a4c7b4f5a0187a1ba3db6629890eb3b912ce202335de91304fada2c10
918|22|chilliness|Hippoglossus|6fd49f4b2abc632e7dd00230c3d2eda93f82096ef8ce5ada61aa21c5a449c5ca
919|22|trophothylax|witchbells|845110094cc25a006c30dc4d65543458dd21c9f9015dec6e3251a165d86b6c86
920|28|trustlessly|hemoglobiniferous|f1f1bdc41e51034b3b9aff291d57ee8a105f55d79c019a243be2d31e17bb0144
921|18|towhee|miraculosity|c2796bf5140dff23927df967d0b852a282814915dcc1cc49b8bfa17d19e79a8c
922|11|cannot|halma|9ec7a9e1364d2d289b4e4c36617d66ebba9a63f4f3ea4cc537e29633228713df
923|21|antilipase|selectivity|03dfdc80247ba4ee2335428bfa5e09a43533850639b6e8529a7a6e03b5347a45
924|20|everywhere|preceptist|8e81492e9342c3c18e0f65060457cb96cd723d4526b24158ebc2400b14de8e66
925|14|trifacial|arain|daa5cb5b27158cb3b1a3741c2e0ecb9ba552da6cd01439cc47479171fb1ac6f7
926|25|saccharomycosis|undoubting|a0da5b6372566415b71a5b83bc20e8c966b97dabc35bd2fcbf8c6c710dccf4db
927|17|griddle|unscowling|6037f052be1766219dbf4587450ef44a72de20fdc32c3473078f7e8473f4243d
928|10|beamer|Beid|d3c930aecf49dc3226ccaeceff06587f07b3ddc7d41beb422b4994140e0629d2
929|22|ostariophysan|Messianic|a8e7d7dd026fcf0cf96516b88c0bfb374b3122870efe817ffd3fce86d17958f4
930|17|gummite|peristylar|e3b9a8fe84dccf1fae6e2c82f21ca8d0840a5c8bfc3bf4bcbba210105f0f9519
931|20|nephridial|bludgeoned|0814d7d1fed7a8095d95b58c7cc1d141ae17715fa5852a68b92b845c74b2de93
932|16|mentorial|unshyly|35f28b0b6d205b385eeabaa394463ea1721c0b5cec746d4893041874dfd0b42b
933|18|oriconic|quackishly|602e062e584cf8982241269067de01a5f9fd8fa2ccd4c7555dd8b81bf0e6cdeb
934|24|cephalochord|pseudoscopic|292b493aec4f9d5d068e380a504fa2463af8a4227e401ff3c926960937089a93
935|13|skedlock|marae|a07ac9824d40f8850db5e2904f9e5448d42c4439ab956d8e5b9a066cc4be736e
936|21|actinometry|felicitous|d98f0aed40cd2d97f9ef43a7f2ef2ead72bac06ed02cc11adaa3faff9a9d5f86
937|23|tranceful|supersolemness|22b9248984ab1ac081304db3ec838e75ef7dc7a379334467ec96ec60908bc8d2
938|25|palaeolithist|uncommonness|1b9559456a52be5ef6453026c85717c50d2fccfad146afeee9ed91f35d2333ef
939|23|complicatedly|bribegiver|690ac210c4352c4a2bf72700b575c47968f4b4b4dab68bef1bf012766b34bf9b
940|16|barrabora|suckler|21a040c3cdacc1c607118aaa0645b57f33b6852abda415f1ab873bd3e151291a
941|15|churching|hinger|7e971ee140819c07263c7ef780e04d33319e204856f0e794c5f8bcde1bb58d86
942|19|zealful|suspiciously|9fe86cd77fd25a3cc1f96c864cbc716e6f379e6f6a85dcd2634b00ddf9bbcc0e
943|21|pyrography|mawkishness|28c76794b6ec7b88ad4aa1afd6773abf84a05cf374d8aef6c35da3f0c97e2a17
944|20|dichogamy|foreignness|7654e3e4a9f11be31000018a0a9aa42aaa63bbd7126638f6ef3f7438fcb892fa
945|21|unrevived|undertenancy|18c66abab5533e77407498a69cf0fd4d3062fad26f8ddcca679ad7edb8fb003e
946|22|sacerdotical|surpassing|68a84a0fd70c6534c2a056907adf910091f2f7b89d290d8bed962dff4ed3ff9d
947|13|lapelled|mould|f901ebca51d87f3600f51fec1f91117f3d4236991568bace9b48e593399e8f31
948|17|phytophil|grappler|efa5bf69ffc02de4c966651be946d3c2da49c23afbc07abd5bb52811c11749a6
949|14|desyl|unmundane|4b285eaad2b86f321622661e294d19e3ce74a7992f95bd191996d773adf2bbc7
950|16|nonnoble|lungfish|c7d3e22007dceaceae393755324f65888336d82380e94ee6393ea2fa4a4ea198
951|21|rememberer|unmentioned|7f58a703b2e9a75b18e04cf1ef9ac357250f8e61936eb9f287bf3c859356b793
952|25|intermeasure|unparasitical|761dfc05f45f3e4b7f4bccf9cfa5d16852097318c015ed2a801fb1ccfc8b7b4b
953|19|reliably|catholicity|c2035dc3665fc3bc8a647e3baf629ce362bc9cf46a384ea87491b4aba4805d40
954|20|requisitorial|rostrum|571c9b0dd25c4edfe96eff6dd38b9e3a75dd6aa2edf085628f0844bc29ea6f20
955|12|reshelve|hulu|a5bd2e52e65a50e552b5777d79db096db826ee1d025c84ecfa33d13e9ba9b69f
956|16|perjurer|uncorker|146ae83cb7f3d44941c8bacd17614bdd9df567653a5bf1440717a180e43115c7
957|19|regionally|Alarodian|438f852785067255413aa9ed102171891746418de25768da510f6fb39708e8e0
958|16|emerize|upsighted|58cd9d6e4c0de019f6f4c8f12d78e6f88cc88040028f138b5057c03148402da6
959|15|tarbooshed|aurae|149d677517a01a52c9d62db48d22849ad3536f8dfe8ddf41cb52c5f78b8339c2
960|18|Cladocera|angiocyst|34ec44ab7661ee3beedc5f60b98d9e01caba7bab5e3c9405bfd8ff34837a6e56
961|21|alpieu|hypodiatessaron|3c3b7ad15d1fdfed233b0934a44fef116c7b3d0a9e8f882d5afa22fe6251bb4c
962|17|albinuria|subprior|a4651d68a921e5b0a502d0fb93365e0b63cb6d0f0bd590279ad0fdd015fe319b
963|14|chasmic|Nilotic|a14794400b796bcddda0c7aa0f4915e1240483f34b6a97b1e90f87116a8da0db
964|30|extraparliamentary|macrodomatic|6fd4ce1f2edd3a21246738084295cfd9ec8b24516ced3119b6c2ed7f102d26c5
965|19|paranoidism|Turdinae|3e53510947d97029bbcd29330b7d82ba756e65d36e0b1109307e9dbab7e0bfca
966|16|inventorial|Aptal|18761ce4125d5ccd32f2e54d5af85424a9e0879f8707a634fc2f95f1853bd694
967|19|Illyrian|alcyonacean|75fef4c1e597c58ac82f4a9327bb4d00db3e5895247966386109350f78f03ad2
968|12|joinery|salix|e0bf93d0b38a8fad231b3656af121fa382a7ded3f4056fe1ee242747943f3449
969|20|agronomics|charadrine|3f14eebeed572d4734dda026e3d89b7395e6391ba2accbf0cc66102c4588ed88
970|17|sunburnt|prenotion|724bb598ded74f81f2e0832038f73e4641b6c7068b7235b54d1a52e077092bc7
971|24|inessential|unfledgedness|0d0d6960dba3c59ea66b30de377a8710dbb766f97f907cea58b52eddc8e0a7af
972|24|toxophilite|retrotracheal|b9dc0cb588b0c1453ae882baff6eb6eb29c09b5987d3d74328a8b43bf79fd8f0
973|21|concertgoer|wintersome|2c1b57fed9af259b5e30e6df94786c98a06e0f4b9ba83ee62e52933f92dab267
974|14|behymn|pagurine|5ec7a847d778f8f4a839183e7285d9a6b3aa408f682ab06462072b86a20a88b4
975|20|whiskyfied|indentedly|14ec0b5b32cdedd76c6eb5d53df167cba411f605654125db7dbf138891dedb3a
976|16|stibine|dropcloth|b41acc7be620ccfea1c9a3883b5fbaf686f50ae4c87887bc56321812600b20f5
977|14|reside|deepener|d0ed4d51b9b1e16d9d36ee3bd11f4ba8e1e9fe40265f34b30610a8add047998a
978|17|squamify|Jugulares|beae1552e9dfdbf0c3fd0be7406c8c191f328f1af54b34097ca18341e33fbd8c
979|23|equivocatingly|heaveless|a9dcc7ca290112938127d27a4534e8dcfe1b0a8a5ec2a8c5ae655063a8e05f3d
980|19|termagantish|azimino|64a621e429b920751b7dd4c9e6591dc554a9831c451452afac739195dbbb4dce
981|18|garish|transaudient|c05ca1ad0d7d022f5e4e6f6718180e6ade6135653b6362cca775e9eabc29d37e
982|22|individable|negatedness|f630295921ef7e404045c4aee1570b7609c8bd1905c4cd833819c865c782711b
983|16|upcanal|jerkwater|0c3bd19163bc8335cfe6b9218b26178f7ac70fbd5ef9c313f367499965f9a380
984|11|confirmee|zo|27e206a48e983c14c53005787419c5be29f6cb0cfb383130225b862189d91a5d
985|21|unslating|spinsterhood|832e0a0ebfe728da797be8c0676eda2fe79e22ed7c264ddaf3a5f1bfdfe3e312
986|14|forker|periotic|916b2df368c9a4b5b223b50c24cf5eb7327718759122efd4553044d55b5e765d
987|16|Cayugan|diarhemia|887b1bf078140dcbc8149fb2bbfd4d0c3f79547fbabd05ca4ede4541b9ffe394
988|21|capitalistic|alisonite|a3d1de450e28d7853c0db8e6b061be6dc6309bbeccc2dc15905ed8b8f334906a
989|23|thermological|seraphtide|0130e79b0f3f9d28406043e4f734cc0348f0ab457549732c30efc8fea7ec2808
990|18|aerogel|Groenendael|b8b80aedaf3e66bd558779a72746fb9d9b47db19e76cabdf08b93f38e9eaeeee
991|20|inefficiency|Physalia|3c2b598d4e9efc274455ffb5bd474a757ebeb691a71675287a9b4f9ee2f2a518
992|21|Wallonian|flickerproof|ef25fe5f3d85590d1a4675716ab41230477db2eecd88766e15f135ddba1f109b
993|20|nonredressing|dioptra|ad4eb023a12629f955481378f0c5d9ce3d7044ec3e96c7e714c5f9af84bdd4e8
994|15|agley|heliograph|d8034d71521ef97109514e804fd4a11a53e7fb1251915655b8b253a48c72c468
995|16|Sanhedrist|musico|b5984cf2cafceffe3f2c81693dcd501c245549f5e9872d4fb654619772688540
996|21|canaliferous|allophane|52270887c67fc6c96fe04fcbf5d402d77cf40acd0075bdf4ba54dc1779bab4f8
997|26|leiodermatous|tracheoscopic|67e9fcc2938cdde1f773e336805f7bbc9b0e466738f4f846e22fa2b5dbbdbfa2
998|19|facework|knowingness|fd4d833895d73e5f57dead26264f91227753e96ef52bd6e4dc73b7ec94a5f1f0
999|18|unhoodwink|bathybic|82b2bd91d380bd7d5dccceb9c62999a6ee5f5fa754ad627d2cb1ba150e176108
1000|16|lexicologist|Tran|ac33f336e859f8c7060649029204046ab8eccdc1fce363bfc8ea6dd85386a27f
1001|19|myrtle|quadrimembral|cbeeff8293dab6db9e1675f47639737553e8981d7c1abe6551086e286461ed85
1002|22|raising|transpirability|b990ba2f24923b4f22b8dc9370a9b9f92f4b9f027e0a837e502761d104b6485c
1003|15|avijja|macilence|538006dca77e00c44de2f33f2a7842f1aa53f3a8ca5853a117e0159b2e3029b9
1004|23|indoctrinate|polypragmon|c4ff05c9aa09eb20bd3ccdee85985dfb2ee54fcb2fe6abd048694d12b8f5b6cc
1005|15|coheritage|Avars|793198421abc5b8311a675ab8877401bc9d0e222645a3e7b63fb7b4b83710c51
1006|19|glacieret|sparagrass|c6245f2537a4aaa54e3ef712603a0c30a6251eb9a8f3c52e0612f184b131c379
1007|20|spunk|trafficableness|76fe743c3818b89d11f8f475bc6ef11392c95cd02a3156603ec16e08af0a41ed
1008|24|necromantic|enneasyllabic|b7e929a2ec9924f3489100eca7aa5c55e3fbeae4e46c78e7f3b54c1a747e56b2
1009|16|ascan|scytodepsic|54acff49397c8a280a98e60f2f0db8204f2fb2c3c5396145341afcc7ef680758
1010|17|Gyrotheca|jadishly|4416c5d3f9e6dfe4ee5e4de3ce4bd6917c760ee7703ec0f8266db00ead8f3e05
1011|15|untrace|musingly|ee168e08fa1caebb50c05280a561ed391e29b58d15f5943e15853ecbb20ab772
1012|23|calyculated|predeficient|6b90f3cc4b1076238c178e09f3dec4b8a26d1a71892306b47ff2f12eae1ebf7f
1013|16|calyciform|consul|3a480f4de3e9f2155477af9572f584b284361dc243dd1b2456d70d3c84c312a0
1014|15|trochaic|umbrose|f4a588e0c2236e5ba2dfb8e6653b6e94a3a5ffa4d4b93ec5d613d6ec0538feb8
1015|20|coalbag|condescension|fded1fb40702e0cd37802f6ee275a25b35c44cf17f68918a29cb7fc66939569d
1016|15|nondecatoic|Roxy|974ebcefdec987a95e78fbe7f74df8fdc90919c221dc8a941e1bac8de0fed9d6
1017|20|yuzlik|consignificate|3709da174dd459e6c68d64fee1066815bb116cbcc5c4f50e9e644b985d6a2ffc
1018|17|isochronal|bolivar|3e90eba43ff11ab8846620cb6d0041ff6a4fb541b0a1c28dfcc1445c4a8859c1
1019|11|yuh|remingle|3b0cb9d1fc4cf5351fa3aecbc49af09316d3a1bc257c61b314ee349c4925a6d1
1020|15|antiatheist|Paul|c0e62307ccba92a55cf36b72d4009df41895e86b01f1e1d516e4d94d1a0ad01e
1021|16|inkstone|nowadays|10bbe84bb9361c7ede4616932c52a9df6c176546f85e7903aaf476475480f04b
1022|22|irreplevisable|laceless|900d133e62df4fd3b15aa26ae619841566ab45240bba82574e4b277d1b9f1c3b
1023|14|dalton|wheelage|a157932123124d313b9c470e743fc9838e8ce2785b75117de361a6057fb9a856
1024|26|technochemical|discerptible|e9a6c6d4f3f89846e8f1c46296fcd265c59093a4146c273bcaf360ca7a5420f5
1025|21|prosopalgia|Vampyrella|b947ffc65c90bd3c7da8a880c244b8f02d423c78bbfb20db880a8c0d4a85893b
1026|15|Ecuadorian|omega|8c6bb81a69bfac3ff9fdc4a56482e9244657124c35af2d828857d73a3975c0b5
1027|24|coeloplanula|especialness|25899ac69f135137106fa404e537c00377557d46d2776c08e153b301a83b22f6
1028|10|Caddoan|fei|92fa518447988e5f979db5b0658536a8430043c01ac34dca04347a99cbc0ec40
1029|24|disparageable|rhinolophid|2de5b50a1621f13b773d1406f60b5c1302c0456d7f13859ac722a68e7feeb824
1030|16|paltry|undercarve|183d5ce25e3646fa4ba8eae3842d7562600e34a7711a4d5dd687dff05b2ed47c
1031|17|towhead|Kyphosidae|69b2df8d39114d5de88f71fee68cec1e02488ccdf51b861336a7029b9b29a1f0
1032|30|reconstructional|antidromically|7dc3c3a81242f9c0651b4007e29b00321ff02784eb17f4ef7d340778fdf85103
1033|12|poy|ascidiate|f5642084a2cb31af2b62aa328db7c473db3c456c2217928c5ad36d8b1367dab1
1034|20|outgoer|proabsolutist|34aea3d6e38f9bceb79f315b490799a03c40d1b5495f2656b014236c037015d3
1035|17|seismal|Araucanian|701231bfe561f0d3c4b12feb676ad285ee3313957fd97f2cdc319bae6be5d736
1036|21|subacutely|siphonariid|d68c32f77404a161032eb0b41c2b38bd4a7b404304b588715edf21e878ec6540
1037|23|indigenous|paranephritis|8e2ef5271892850e221af3fbde9805d0909a92596a27594413623ad2d7ebf660
1038|17|herborist|energize|da1029ae695a51b5d70f4b703ddfcc521333808baeafc213182f541302fbd021
1039|16|prolifical|thyrse|46a4b38a81468deb99b8edc1a73782bb1e0a9fa077d10a7ea7ca46f3f0e52acf
1040|19|befancy|proverbially|ad4b510d907f9635ec2ccd2be66972bfcaf58a1fd08c31afc27187348909b3f4
1041|18|photochemist|coital|61887c6385b83b39117ce99c121c6d159631ef4ed25d8e1b008569d0774f9e57
